timestamp,node_id,node_role,6g_band,6g_frequency_ghz,6g_bandwidth_mhz,6g_network_slice,6g_beamforming_gain_db,6g_massive_mimo_streams,6g_isac_capable,6g_sensing_accuracy,6g_quantum_crypto,signal_strength_dbm,temperature_C,mobility_speed_kmh,latency_ms,packet_loss_pct,reliability,cpu_usage_pct,memory_usage_pct,allocated_cpu_pct,allocated_bw_mbps,ai_inference_latency_ms,ai_model_accuracy,data_rate_gbps,battery_pct,num_active_flows,connection_density_per_km2,node_degree,num_neighbors,mobility_flag,generator
2026-07-08T02:27:10.660593,RIS_001,ris,THz,196.597,820.5,medical_urgent,12.88,1,0,0.0,0,-29.36,36.15,0.0,0.1713,0.003603,0.9999911,82.216,66.295,100.0,1098.78953,2.759,0.9318,0.910446,99.991,1,803689.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:10.670593,6G_CORE,6g_core,THz,139.31,805.8,medical_urgent,27.83,1,0,0.0,0,-16.84,36.63,0.0,0.7876,0.0,0.9999966,69.98,38.611,82.579,1642.715178,0.206,0.9374,1.367777,99.916,1,50292.485602130175,3,3,0,6G-IoT-Flock
2026-07-08T02:27:10.680593,WEARABLE_01,wearable_sensor,mmWave,38.62,444.0,medical_urgent,12.03,1,1,0.8063,0,-27.36,36.13,2.95,2.733,0.0,0.9999987,5.069,0.0,17.247,38.182978,0.0,0.0,0.024552,89.319,5,90901.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.690593,WEARABLE_01,wearable_sensor,sub6,6.424,108.1,medical_urgent,0.04,1,1,0.8789,0,-42.61,37.05,1.18,71.94822219887025,0.0,0.9999989,8.198,16.906,18.163,10.359067,0.0,0.0,0.007077,95.308,3,626629.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.700593,EDGE_AI_01,edge_server,mmWave,31.325,349.9,medical_urgent,21.96,50,0,0.0,0,-22.42,36.41,0.0,2.5671,0.058046,0.9999982,49.793,44.916,57.029,169.095837,4.434,0.8503,0.136607,99.96,2,241447.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:10.710593,WARD_01,ward_sensor,sub6,2.316,82.2,medical_urgent,-7.1388293472112245,1,1,0.9526,0,-101.35726200422287,36.3,0.0,2.515,0.005593,0.9999968,5.409,8.429,13.041,9.83155,0.0,0.0,0.007932,49.326,4,763824.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.720593,6G_CORE,6g_core,THz,149.524,1069.6,medical_urgent,16.63,1,0,0.0,0,-20.21,36.64,0.0,0.3209,0.0,0.999998,54.202,36.874,68.015,700.002053,4.986,0.9038,0.590162,99.991,6,279838.0,3,3,0,6G-IoT-Flock
2026-07-08T02:27:10.730593,EDGE_AI_01,edge_server,mmWave,30.801,474.9,medical_urgent,15.4,56,0,0.0,0,-22.67,36.95,0.0,109.20064836878034,1.1930619937513796,0.9999925,59.065,34.529,73.762,207.609432,0.542,0.8741,0.171589,99.926,1,844646.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:10.740593,GW_01,gateway,mmWave,34.359,447.3,medical_urgent,27.45,52,1,0.8223,0,-19.47,36.49,0.0,0.7937,0.036586,0.9999908,22.665,26.015,25.258,235.970642,2.687,0.8706,0.150875,83.264,2,839395.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:10.750593,RIS_001,ris,THz,292.72,957.9,medical_urgent,14.83,1,0,0.0,0,-27.63,35.77,0.0,0.1656,0.0,0.9999913,60.543,32.372,63.813,1230.741195,2.073,0.9246,1.013682,99.957,9,94773.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:10.760593,CLOUD_01,cloud_server,THz,195.377,989.6,medical_urgent,22.02,26,0,0.0,1,-24.16,36.04,0.0,104.23821055816636,3.407727963818263,0.17179036867212205,100.0,83.726,100.0,597.893142,4.359,0.8895,0.432369,99.963,1,113773.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.770593,WEARABLE_01,wearable_sensor,sub6,4.421,88.6,medical_urgent,1.41,1,1,0.986,0,-38.5,35.31,4.18,8.3346,0.0,0.9999968,8.814,0.0,20.613,9.644684,0.0,0.0,0.008234,46.963,8,891338.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.780593,WARD_01,ward_sensor,sub6,7.084,98.7,medical_urgent,3.55,1,0,0.0,0,-35.11,37.25,0.0,5.471,0.0,0.99999,3.526,4.04,17.181,9.013106,0.0,0.0,0.006058,53.183,3,674126.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.790593,WARD_01,ward_sensor,mmWave,40.28,334.1,compromised,11.02,1,0,0.0,0,-22.84,35.7,0.0,3.7866,0.0,0.6435765888807023,5.928,11.074,28.477,54.232306,0.0,0.0,0.014689085826903139,32.428,8,318022.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.800593,EDGE_AI_01,edge_server,mmWave,49.678,451.1,medical_urgent,24.72,60,0,0.0,1,-27.02,36.72,0.0,0.1021,0.0,0.9999984,97.168,61.052,100.0,461.700388,3.978,0.9284,0.352597,99.981,8,218520.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:10.810593,WEARABLE_01,wearable_sensor,sub6,4.791,111.0,medical_urgent,0.37,1,0,0.0,0,-42.45,35.71,4.0,8.7081,0.050415,0.9999981,8.864,0.0,32.512,13.946002,0.0,0.0,0.010821,78.555,4,591673.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.820593,WEARABLE_01,wearable_sensor,mmWave,48.655,442.8,medical_urgent,13.53,1,1,0.9316,0,-27.2,36.61,3.69,0.9718,0.0,0.9999918,10.309,14.227,19.048,62.511346,0.0,0.0,0.052327,38.26,1,820644.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.830593,6G_CORE,6g_core,THz,158.857,983.3,medical_urgent,13.58,1,0,0.0,0,-24.26,36.5,0.0,0.4417,0.0,0.9999956,75.03,61.633,92.376,1426.939717,0.866,0.9704,0.97409,99.997,2,312538.0,3,3,0,6G-IoT-Flock
2026-07-08T02:27:10.840593,6G_CORE,6g_core,THz,196.217,862.4,medical_urgent,18.55,1,0,0.0,0,-10.33,36.76,0.0,0.5004,0.03516,0.9999959,46.22,40.033,56.186,1134.757374,3.221,0.9819,0.775733,99.971,10,382279.0,3,3,0,6G-IoT-Flock
2026-07-08T02:27:10.850593,WEARABLE_02,wearable_sensor,sub6,2.2,111.8,medical_urgent,0.43,1,0,0.0,0,-43.97,36.62,2.34,7.4024,0.087021,0.9999984,7.746,9.073,7.794,14.616965,0.0,0.0,0.011016,86.98,5,986471.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.860593,WEARABLE_02,wearable_sensor,sub6,0.785,120.0,medical_urgent,3.12,1,0,0.0,0,-40.45,35.7,0.31,7.6909,0.0,0.9999987,8.627,6.395,12.732,15.035599,0.0,0.0,0.011954,70.202,3,994949.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.870593,WEARABLE_02,wearable_sensor,mmWave,46.285,444.7,medical_urgent,26.84,1,1,0.84,0,-13.33,36.11,0.45,0.1867,0.0,0.9999941,7.777,6.569,17.319,74.818992,0.0,0.0,0.054174,43.603,3,252932.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.880593,WEARABLE_02,wearable_sensor,sub6,6.237,107.6,medical_urgent,4.33,1,1,0.9369,0,-31.96,36.0,1.95,9.3043,0.0,0.9999958,4.462,0.0,10.648,12.271615,0.0,0.0,0.008434,45.637,1,264977.57061153627,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.890593,RIS_001,ris,THz,200.144,800.2,medical_urgent,22.56,1,0,0.0,0,-16.64,36.24,0.0,0.5054,0.090973,0.9999976,73.567,48.282,89.581,376.95107,2.643,0.9855,0.263343,99.915,8,130988.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:10.900593,RIS_001,ris,THz,222.742,1076.7,medical_urgent,26.82,1,0,0.0,0,-16.88,36.92,0.0,0.2773,0.133027,0.9999939,58.517,26.298,78.092,795.5814,2.314,0.9734,0.587311,99.937,8,771046.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:10.910593,WEARABLE_01,wearable_sensor,sub6,5.685,99.4,medical_urgent,1.82,1,0,0.0,0,-35.78,36.48,2.52,5.7729,0.0,0.9999942,5.116,0.0,9.001,7.031569,0.0,0.0,0.006052,64.755,6,817012.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.920593,6G_CORE,6g_core,THz,256.189,823.1,medical_urgent,22.6,1,0,0.0,0,-28.55,36.58,0.0,0.8185,0.0,0.9999955,77.624,64.133,94.325,722.513742,3.504,0.9008,0.535175,99.97,1,568255.0,3,3,0,6G-IoT-Flock
2026-07-08T02:27:10.930593,RIS_001,ris,THz,215.707,1142.5,medical_urgent,22.45,1,0,0.0,0,-22.37,36.7,0.0,0.0942,0.049307,0.9999906,33.326,18.067,55.997,1180.050403,4.865,0.8577,0.91022,99.969,2,885508.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:10.940593,WARD_01,ward_sensor,sub6,1.162,112.5,medical_urgent,2.37,1,0,0.0,0,-42.7,35.75,0.0,7.4775,0.155229,0.9999966,6.54,7.559,15.748,9.979644,0.0,0.0,0.008052,34.73,5,535694.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.950593,WARD_01,ward_sensor,sub6,3.952,89.0,medical_urgent,-1.4224012241809234,1,1,0.9267,0,-100.70136443916367,37.2,0.0,2.5765,0.06391,0.9999973,7.206,0.0,15.348,18.223345,0.0,0.0,0.011995,96.881,4,663066.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.960593,6G_CORE,6g_core,THz,169.912,916.2,medical_urgent,16.18,1,0,0.0,0,-19.99,35.79,0.0,0.2239,0.089123,0.9999987,61.79,52.333,69.309,1599.97234,1.497,0.9787,1.271431,99.915,4,90575.0,3,3,0,6G-IoT-Flock
2026-07-08T02:27:10.970593,WARD_01,ward_sensor,mmWave,34.146,409.3,medical_urgent,21.72,1,0,0.0,0,-24.51,36.23,0.0,2.5888,0.0,0.9999962,11.011,0.0,22.669,29.494328,0.0,0.0,0.025404,99.308,7,417905.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.980593,WEARABLE_01,wearable_sensor,sub6,4.312,113.1,medical_urgent,2.44,1,0,0.0,0,-42.11,37.11,2.79,131.96403334046596,0.0,0.9999922,8.472,0.0,10.12,7.714464,0.0,0.0,0.006252,43.189,11,166657.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:10.990593,GW_01,gateway,mmWave,39.553,401.3,medical_urgent,12.59,11,0,0.0,1,-29.74,36.61,0.0,1.453,0.069905,0.9999932,43.453,11.157,54.428,196.900576,0.949,0.9324,0.131987,92.954,1,428940.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.000593,GW_01,gateway,mmWave,25.039,332.9,medical_urgent,12.83,29,1,0.9789,1,-23.73,37.5,0.0,3.5983,0.020996,0.9999912,65.51,41.471,82.354,218.128786,0.731,0.857,0.172273,90.375,4,349903.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.010593,EDGE_AI_01,edge_server,mmWave,48.225,423.8,medical_urgent,19.43,34,0,0.0,0,-14.87,36.86,0.0,0.1854,0.0,0.9999959,45.237,43.595,55.396,387.528352,3.151,0.9297,0.27539,99.944,1,644313.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.020593,6G_CORE,6g_core,THz,259.353,1101.7,medical_urgent,22.36,1,0,0.0,0,-16.39,36.35,0.0,0.684,0.043111,0.9999952,57.542,47.597,77.91,1363.017554,4.277,0.9039,1.106585,99.939,8,960423.0,3,3,0,6G-IoT-Flock
2026-07-08T02:27:11.030593,GW_01,gateway,mmWave,44.245,423.4,medical_urgent,11.12,45,1,0.8779,0,-26.42,36.95,0.0,2.6098,0.0,0.9999903,55.191,35.103,74.979,210.650239,0.908,0.9538,0.149167,86.996,3,793208.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.040593,CLOUD_01,cloud_server,THz,104.976,919.4,medical_urgent,13.84,51,0,0.0,1,-31.15,36.53,0.0,0.8177,0.0,0.9999927,87.893,74.731,100.0,1778.035942,2.427,0.8583,1.252503,99.989,3,723887.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.050593,WARD_01,ward_sensor,sub6,4.516,115.5,medical_urgent,3.83,1,1,0.914,0,-40.19,37.4,0.0,4.8826,0.0,0.9999919,9.604,0.0,31.22,9.497432,0.0,0.0,0.006718,91.196,3,556212.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.060593,GW_01,gateway,mmWave,38.198,394.8,medical_urgent,27.05,52,0,0.0,0,-10.0,36.11,0.0,0.5414,0.085461,0.9999962,28.328,27.147,32.993,203.803863,1.168,0.9452,0.129812,94.966,9,129947.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.070593,RIS_001,ris,THz,135.391,811.3,medical_urgent,11.33,1,0,0.0,0,-28.01,36.43,0.0,0.1724,0.000864,0.999992,44.416,42.855,57.6,928.258562,2.919,0.9843,0.763681,99.987,5,57652.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.080593,WEARABLE_01,wearable_sensor,sub6,0.906,94.4,medical_urgent,0.28,1,1,0.826,0,-33.33,36.24,2.28,4.7088,0.06249,0.9999908,8.377,4.199,9.972,8.772767,0.0,0.0,0.007237,69.154,5,440799.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.090593,6G_CORE,6g_core,THz,192.81,1191.5,medical_urgent,21.41,1,0,0.0,0,-19.74,36.05,0.0,0.7081,0.0,0.9999938,100.0,67.902,100.0,904.815387,0.121,0.883,0.72805,99.947,4,546982.0,3,3,0,6G-IoT-Flock
2026-07-08T02:27:11.100593,6G_CORE,6g_core,THz,185.758,1119.4,medical_urgent,25.49,1,0,0.0,0,-23.15,36.41,0.0,0.7702,0.014903,0.999992,60.15,58.081,68.104,1121.976962,0.73,0.921,0.81373,99.94,8,647416.0,3,3,0,6G-IoT-Flock
2026-07-08T02:27:11.110593,RIS_001,ris,THz,237.033,1198.5,medical_urgent,28.82,1,0,0.0,0,-10.0,36.66,0.0,0.1851,0.135183,0.9999996,52.392,31.273,55.164,1649.364,4.849,0.9282,1.184796,99.939,6,374018.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.120593,RIS_001,ris,THz,138.072,1038.4,medical_urgent,20.12,1,0,0.0,0,-24.04,36.28,0.0,0.5441,0.110425,0.999991,83.064,56.174,87.773,582.282928,3.553,0.8533,0.467859,99.954,5,826652.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.130593,CLOUD_01,cloud_server,THz,271.171,1133.8,medical_urgent,11.34,22,0,0.0,1,-24.7,36.88,0.0,0.2517,0.02033,0.9999977,74.624,58.385,90.683,1228.190718,1.918,0.9071,0.884553,99.963,1,859776.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.140593,GW_01,gateway,sub6,4.523,104.4,medical_urgent,3.61,6,1,0.8611,0,-36.5,36.01,0.0,7.7491,0.0,0.9999954,38.672,20.994,45.613,34.099711,0.48,0.8606,0.024522,83.841,7,646337.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.150593,WARD_01,ward_sensor,sub6,5.022,80.4,medical_urgent,2.85,1,0,0.0,0,-32.58,36.87,0.0,11.2368,0.12502,0.9999965,9.701,4.465,19.386,9.314604,0.0,0.0,0.005838,40.675,9,114561.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.160593,EDGE_AI_01,edge_server,mmWave,38.667,367.9,medical_urgent,15.32,39,0,0.0,0,-18.31,36.67,0.0,1.0261,0.18633,0.9999996,51.455,47.307,62.509,235.552906,0.626,0.9873,0.180838,99.997,8,663398.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.170593,GW_01,gateway,sub6,2.721,118.0,medical_urgent,0.27,60,0,0.0,1,-33.77,36.65,0.0,6.4666,0.0,0.9999931,32.21,20.398,40.785,16.889118,0.182,0.91,0.013953,95.561,7,516530.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.180593,RIS_001,ris,THz,210.546,1034.0,medical_urgent,27.58,1,0,0.0,0,-10.0,35.82,0.0,0.418,0.0,0.9999906,100.0,72.491,100.0,1059.637248,2.278,0.9091,0.795196,99.992,7,642085.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.190593,EDGE_AI_01,edge_server,mmWave,49.495,465.7,medical_urgent,17.41,34,0,0.0,1,-22.01,36.58,0.0,1.6638,0.002734,0.9999975,69.497,54.546,72.154,520.767586,2.067,0.9658,0.372645,99.977,6,416374.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.200593,6G_CORE,6g_core,THz,241.755,1041.5,medical_urgent,25.43,1,0,0.0,0,-18.83,36.75,0.0,0.4914,0.0,0.999993,93.767,54.384,100.0,1306.492476,2.303,0.9381,0.933109,99.932,6,706480.0,3,3,0,6G-IoT-Flock
2026-07-08T02:27:11.210593,GW_01,gateway,sub6,1.949,82.0,medical_urgent,2.22,29,1,0.8341,1,-44.43,36.0,0.0,9.2027,0.026262,0.9999931,44.221,38.64,52.595,26.570847,0.396,0.9278,0.016664,88.902,2,712452.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.220593,RIS_001,ris,THz,101.307,967.9,medical_urgent,28.95,1,0,0.0,0,-12.98,36.67,0.0,0.6081,0.0,0.9999994,74.351,46.519,84.304,1035.260042,1.048,0.8604,0.760854,99.936,12,453186.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.230593,EDGE_AI_01,edge_server,mmWave,31.311,332.6,medical_urgent,12.4,5,0,0.0,0,-38.68,36.47,0.0,1.72,0.039276,0.9999992,7.947,0.0,24.232,362.095345,0.0,0.0,0.237301,99.996,9,606387.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.240593,RIS_001,ris,THz,149.887,843.6,medical_urgent,19.98,1,0,0.0,0,-19.72,36.86,0.0,0.4716396698808967,0.0,0.9999902,73.594,61.289,82.336,2816.471122,2.765,0.9026,1.775979,99.937,4,526116.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.250593,WEARABLE_02,wearable_sensor,sub6,5.601,110.6,medical_urgent,4.01,1,1,0.8833,0,-45.72,36.58,4.41,7.4165,0.07374,0.9999995,8.749,5.11,11.119,7.756396,0.0,0.0,0.006318,52.716,7,88467.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.260593,WEARABLE_02,wearable_sensor,sub6,2.515,89.7,medical_urgent,3.5,1,0,0.0,0,-30.67,36.38,0.95,3.655,0.066648,0.9999935,7.925,0.0,24.405,10.306744,0.0,0.0,0.007861,70.311,1,572123.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.270593,WEARABLE_01,wearable_sensor,sub6,3.957,86.1,medical_urgent,4.12,1,0,0.0,0,-44.11,36.83,2.55,6.9592,0.01957,0.9999944,12.497,14.507,24.639,8.086526,0.0,0.0,0.005119,57.693,5,177745.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.280593,GW_01,gateway,sub6,2.033,83.3,medical_urgent,3.91,51,1,0.8004,1,-34.69,35.63,0.0,4.1329,0.0,0.9999985,45.237,33.117,51.414,39.259569,3.664,0.9781,0.030094,89.42,3,909438.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.290593,EDGE_AI_01,edge_server,mmWave,33.794,382.6,medical_urgent,28.79,55,0,0.0,0,-10.55,36.4,0.0,2.2031,0.05997,0.9999952,62.006,44.82,73.68,287.38401,0.297,0.9474,0.231212,99.945,4,895929.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.300593,CLOUD_01,cloud_server,THz,256.906,1118.5,medical_urgent,22.55,39,0,0.0,1,-14.68,36.4,0.0,0.5009,0.101723,0.9999979,71.82,34.989,71.952,1563.743494,1.595,0.8835,0.996565,99.978,1,773212.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.310593,EDGE_AI_01,edge_server,mmWave,41.688,348.3,medical_urgent,13.583174473555193,18,0,0.0,1,-59.08718580739968,36.66,0.0,0.2557,0.0,0.999994,67.167,36.825,89.721,247.089804,1.738,0.963,0.176891,99.961,2,62509.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.320593,WEARABLE_01,wearable_sensor,sub6,5.019,112.2,medical_urgent,4.37,1,1,0.9638,0,-34.25,36.08,3.72,6.4059,0.224231,0.9999906,10.549,13.69,23.419,11.866839,0.0,0.0,0.009766,72.188,7,112474.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.330593,WEARABLE_02,wearable_sensor,sub6,6.376,92.3,medical_urgent,3.84,1,1,0.8876,0,-29.91,35.87,1.56,9.4235,0.101745,0.9999985,10.663,0.0,11.404,7.29401,0.0,0.0,0.005706,54.082,8,599669.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.340593,GW_01,gateway,mmWave,35.84,467.4,medical_urgent,12.57,25,0,0.0,1,-26.33,36.47,0.0,0.1623,0.036819,0.9999921,57.562,34.891,65.829,147.990472,3.338,0.9526,0.100823,93.931,3,590267.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.350593,GW_01,gateway,mmWave,31.828,449.1,medical_urgent,25.75,24,0,0.0,1,-15.66,36.44,0.0,0.6653,0.0,0.999996,38.971,34.18,53.438,143.037399,0.749,0.8671,0.095976,88.416,4,424106.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.360593,WEARABLE_02,wearable_sensor,sub6,4.41,86.6,medical_urgent,0.12,1,1,0.8552,0,-49.14,36.57,4.6,2.0919,0.072012,0.9999974,7.704,8.267,18.677,8.107279,0.0,0.0,0.00607,85.677,7,735565.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.370593,RIS_001,ris,THz,240.579,914.4,medical_urgent,13.99,1,0,0.0,0,-36.84,37.49,0.0,0.7242,0.0,0.9999901,12.564,0.0,33.866,799.749659,0.0,0.0,0.678882,99.92,11,243191.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.380593,WARD_01,ward_sensor,mmWave,27.112,416.5,medical_urgent,25.35,1,1,0.8863,0,-12.14,35.99,0.0,2.716,0.085481,0.9999931,11.067,3.283,17.189,30.735792,0.0,0.0,0.024282,32.643,3,730279.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.390593,GW_01,gateway,sub6,5.477,104.1,medical_urgent,4.04,27,1,0.9557,0,-44.38,35.26,0.0,2.1174,0.050601,0.9999928,17.612,10.816,26.318,47.206106,0.0,0.0,0.039515,89.016,1,545738.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.400593,RIS_001,ris,THz,164.879,804.2,medical_urgent,21.28,1,0,0.0,0,-16.74,36.31,0.0,1.0007,0.0,0.9999917,38.192,28.11,55.961,1186.59047,4.668,0.9441,0.926861,99.87,3,418962.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.410593,CLOUD_01,cloud_server,THz,131.917,1087.8,medical_urgent,14.48,21,0,0.0,0,-27.91,36.71,0.0,0.2937,0.058843,0.9999971,75.334,52.794,93.898,1393.262577,3.003,0.9136,1.036518,99.995,4,316345.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.420593,WEARABLE_02,wearable_sensor,mmWave,47.711,425.7,medical_urgent,14.99,1,0,0.0,0,-29.48,37.0,3.04,0.306,0.0,0.9999965,3.961,7.378,13.481,61.436682,0.0,0.0,0.039039,49.196,6,624969.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.430593,CLOUD_01,cloud_server,THz,255.062,1150.6,medical_urgent,-12.511032771923281,40,0,0.0,1,-100.9795866885581,36.67,0.0,0.6487,0.0,0.9999987,61.947,45.147,77.822,1980.441431,1.705,0.8535,1.694659,99.997,1,134967.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.440593,WEARABLE_01,wearable_sensor,mmWave,30.458,365.2,medical_urgent,13.03,1,1,0.9773,0,-29.86,35.5,4.76,0.18,0.0,0.999991,2.76,4.146,13.883,43.795973,0.0,0.0,0.030238,52.069,11,54467.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.450593,RIS_001,ris,THz,148.852,955.6,medical_urgent,21.95,1,0,0.0,0,-15.51,36.84,0.0,0.2746,0.0,0.9999955,100.0,74.705,100.0,816.780905,2.623,0.9329,0.608751,99.978,5,557355.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.460593,GW_01,gateway,mmWave,32.07,401.9,medical_urgent,23.69,61,1,0.9525,1,-25.23,36.43,0.0,4.1389,0.121713,0.9999917,28.265,9.335,46.468,85.747465,4.606,0.934,0.06782,91.104,8,733837.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.470593,WARD_01,ward_sensor,sub6,2.564,102.8,medical_urgent,1.19,1,0,0.0,0,-36.95,37.18,0.0,4.6224,0.009584,0.9999969,9.743,19.06,16.425,10.551423,0.0,0.0,0.007205,80.236,3,267903.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.480593,WARD_01,ward_sensor,mmWave,31.63,342.0,medical_urgent,11.52,1,1,0.8027,0,-32.73,36.42,0.0,0.3191,0.038257,0.999996,7.81,1.571,20.728,19.411169,0.0,0.0,0.016589,37.995,9,378445.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.490593,6G_CORE,6g_core,THz,145.863,963.9,medical_urgent,22.53,1,0,0.0,0,-11.68,36.1,0.0,0.8848,0.0,0.9999986,49.895,31.917,65.285,1640.14076,0.56,0.984,1.208215,99.906,1,35624.0,3,3,0,6G-IoT-Flock
2026-07-08T02:27:11.500593,WEARABLE_01,wearable_sensor,sub6,3.307,110.4,medical_urgent,4.02,1,1,0.9096,0,-36.53,36.8,2.9,11.4866,0.05988,0.9999914,7.466,0.0,28.403,28.192608,0.0,0.0,0.021874,54.848,9,69812.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.510593,WEARABLE_01,wearable_sensor,mmWave,41.717,478.2,medical_urgent,23.93,1,0,0.0,0,-19.97,36.76,1.69,2.5016,0.010315,0.9999949,5.479,12.047,6.006,55.711198,0.0,0.0,0.038718,69.903,1,342906.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.520593,WEARABLE_02,wearable_sensor,mmWave,51.394,337.5,medical_urgent,-23.476567148234302,1,0,0.0,0,-100.0,36.37,4.53,1.0974,0.126397,0.9999944,9.487,18.609,16.527,39.882383,0.0,0.0,0.030427,32.512,3,802146.0,1,1,0,6G-IoT-Flock
2026-07-08T02:27:11.530593,EDGE_AI_01,edge_server,mmWave,27.159,350.3,medical_urgent,23.65,4,0,0.0,0,-17.68,37.36,0.0,1.4231,0.0,0.9999991,59.687,32.722,77.435,458.422155,3.566,0.9851,0.335201,99.976,1,743031.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.540593,RIS_001,ris,THz,254.889,1125.4,medical_urgent,25.09,1,0,0.0,0,-14.79,36.48,0.0,0.7252,0.038036,0.999997,60.763,47.887,66.115,688.703767,0.37,0.9447,0.548576,99.995,6,35219.0,2,2,0,6G-IoT-Flock
2026-07-08T02:27:11.550593,GW_01,gateway,mmWave,46.297,426.5,medical_urgent,12.1,17,0,0.0,0,-25.06,36.29,0.0,2.9987,0.006779,0.9999983,14.915,4.183,34.735,214.224423,0.0,0.0,0.179965,93.901,7,25150.0,5,5,0,6G-IoT-Flock
2026-07-08T02:27:11.560593,WEARABLE_01,wearable_sensor,sub6,2.607,98.5,medical_urgent,-1.9596171372667344,1,1,0.8351,0,-105.98061316901354,36.06,2.98,4.3427,0.008203,0.9999943,15.141,16.488,21.975,13.166053,0.0,0.0,0.00847,55.603,4,595845.0,1,1,0,6G-IoT-Flock
